,tweet_id,timestamp,text,name,doggo,floofer,pupper,puppo,rating,dog_stage,jpg_url,img_num,dog_breed,confidence,retweet_count,favorite_count,user_count
349,813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,doggo,,,,1.1,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,one image,Siberian_husky,0.6993550000000001,2194,10342,3200895
350,813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,,,,,1.4,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,one image,French_bulldog,0.709146,16267,40402,3200895
351,813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,,,,,1.2,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,one image,malamute,0.501159,2060,9300,3200895
352,813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,,,,,1.3,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,one image,Samoyed,0.905972,8476,20783,3200895
353,813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,None,doggo,,,,1.1,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,one image,cocker_spaniel,0.701852,2090,10192,3200895
354,813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,,,,,1.3,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,one image,golden_retriever,0.888181,5096,22085,3200895
355,813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,,,,,1.2,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,one image,golden_retriever,0.0261931,2236,10384,3200895
356,813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,,,,,1.2,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,two images,Pembroke,0.07056710000000001,2557,8588,3200895
357,813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,None,,,,,1.3,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,three images,beagle,0.848735,2728,9361,3200895
358,813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,None,doggo,,,,1.1,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,one image,Norwegian_elkhound,0.432416,3652,13242,3200895
359,813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,,,,,1.2,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,one image,Pembroke,0.140682,3225,11515,3200895
360,813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,doggo,,,,1.1,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,one image,Great_Dane,0.128056,4207,11694,3200895
361,813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,,,,,1.1,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,two images,Doberman,0.909951,3220,10989,3200895
362,813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,,,,,1.2,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,one image,toy_terrier,0.7764,2276,8865,3200895
363,813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,,,,,1.3,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,one image,golden_retriever,0.914804,8503,23337,3200895
364,812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,,,,,1.0,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,one image,bull_mastiff,0.989316,2191,8380,3200895
365,812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,,,,,1.2,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,one image,Irish_setter,0.326873,1665,7373,3200895
366,812503143955202048,2016-12-24 03:40:19+00:00,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",None,,,,,1.3,,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,two images,None,0.0,1424,6787,3200895
367,812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,,,,,1.2,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,one image,Great_Dane,0.0782055,2231,8900,3200895
368,812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,,,,,1.3,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,two images,golden_retriever,0.7848729999999999,4252,15224,3200895
369,811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,,,,,1.1,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,one image,Staffordshire_bullterrier,0.6105729999999999,1647,8102,3200895
370,811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,,,,,1.3,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,one image,Pekinese,0.386082,1884,8429,3200895
371,811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,,,,,1.0,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,one image,beagle,0.39628,3650,14265,3200895
372,811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,one image,Pembroke,0.804177,7444,23302,3200895
373,810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Sam,,,,,2.4,,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,one image,golden_retriever,0.8713420000000001,1655,5927,3200896
374,810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,,,,,1.1,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,one image,flat-coated_retriever,0.8208040000000001,2090,10093,3200896
375,810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,,,,,1.1,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,one image,malamute,0.753521,3057,12192,3200896
376,810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,,,,,1.3,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,one image,malamute,0.620768,13369,39640,3200896
377,810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,,,,,1.2,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,one image,Staffordshire_bullterrier,0.292556,3901,16380,3200896
378,809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",None,,,,,1.0,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,one image,Norwich_terrier,0.397163,4521,17250,3200896
379,809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",None,,,,,1.2,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,one image,Greater_Swiss_Mountain_dog,0.375415,1696,7727,3200896
380,809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Kyro,,,,,1.2,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,one image,Pomeranian,0.8195110000000001,6554,22246,3200896
381,809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Wallace,,,,,1.1,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,one image,vizsla,0.911412,4046,14685,3200896
382,808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Ito,,,,,1.3,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,one image,Rottweiler,0.36953,3536,11271,3200896
383,808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,None,,,pupper,,1.2,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,one image,toy_poodle,0.0369271,2509,8784,3200896
384,808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,,,,,1.2,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,two images,Airedale,0.4542390000000001,3007,12595,3200896
385,808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,None,doggo,,pupper,,1.2,"doggo, pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,one image,golden_retriever,0.426183,2525,9701,3200896
386,808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,,,,,1.2,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,one image,Labrador_retriever,0.730959,4098,14015,3200896
387,807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,,,pupper,,1.4,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,three images,golden_retriever,0.873233,4288,16236,3200896
388,807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,,,,,1.2,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,one image,golden_retriever,0.610807,4418,14514,3200897
389,806542213899489280,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,,,,,1.1,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,one image,vizsla,0.938617,2752,11363,3200897
390,806219024703037440,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,,,,,,1.1,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,one image,chow,0.835102,1388,7145,3200897
391,805932879469572096,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,,,,,1.2,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,one image,Norwegian_elkhound,0.657967,2209,9178,3200897
392,805826884734976000,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,,,,,1.2,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,one image,Siberian_husky,0.248926,2132,7335,3200897
393,805520635690676224,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,,,,,1.3,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,one image,malinois,0.643147,1905,6368,3200897
394,805487436403003392,2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Sansa,,,,,1.2,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,three images,None,0.0,2929,9773,3200897
395,805207613751304193,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Shooter,,,,,1.2,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,one image,Pembroke,0.244705,1972,8680,3200897
396,804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,,,,,1.2,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,one image,Tibetan_mastiff,0.91579,4480,15326,3200897
397,804026241225523202,2016-11-30 18:16:08+00:00,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,,,,,,1.3,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,one image,None,0.0,18876,49774,3200897
398,803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,,,,puppo,1.2,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,two images,miniature_pinscher,0.817066,3220,11203,3200897
399,803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,None,,,pupper,,1.3,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,one image,Labrador_retriever,0.372776,4828,12270,3200897
400,803380650405482500,2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Sonny,,,,,1.2,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,one image,None,0.0,2169,8601,3200897
401,803276597545603072,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,,,,,1.1,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,one image,Pembroke,0.457086,2887,11207,3200897
402,802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,,,,,1.2,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,one image,chow,0.944032,2336,10085,3200897
403,802572683846291456,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,,,,,1.2,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,one image,golden_retriever,0.610171,2926,9959,3200897
404,802323869084381190,2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Severus,,,,,1.3,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,four images,None,0.0,6808,18124,3200898
405,802265048156610565,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",None,doggo,,pupper,,1.1,"doggo, pupper",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,one image,Labrador_retriever,0.8971620000000001,1573,7039,3200898
406,802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,,,,puppo,1.2,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,two images,Eskimo_dog,0.482498,3040,10132,3200898
407,801958328846974976,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,,,,,1.2,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,one image,Staffordshire_bullterrier,0.327887,1992,8608,3200898
408,801538201127157760,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,,,,,1.2,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,one image,Pembroke,0.550506,2391,9141,3200898
409,801285448605831168,2016-11-23 04:45:12+00:00,oh h*ck 10/10 https://t.co/bC69RrW559,None,,,,,1.0,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,one image,None,0.0,960,6802,3200898
410,801115127852503040,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,doggo,,pupper,,1.2,"doggo, pupper",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,one image,dalmatian,0.823356,2429,8992,3200898
411,800751577355128832,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,,,,,1.2,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,two images,cocker_spaniel,0.771984,3214,11701,3200898
412,800513324630806528,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,,,,,1.1,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,one image,Pembroke,0.8289040000000001,3495,14685,3200898
413,800459316964663297,2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,None,,,pupper,,1.2,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,one image,None,0.0,2489,10538,3200898
414,800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,,floofer,,,1.2,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,two images,golden_retriever,0.35986,3265,12456,3200898
415,800018252395122689,2016-11-19 16:49:49+00:00,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,None,doggo,,,,1.1,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,one image,None,0.0,15351,31768,3200898
416,799757965289017345,2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,doggo,,,,1.3,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,one image,Border_collie,0.442534,2506,9390,3200898
417,799422933579902976,2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,,,,,1.2,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,one image,miniature_pinscher,0.58363,2213,8965,3200898
418,799297110730567681,2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,,,,,1.1,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,one image,malamute,0.985028,3227,11065,3200898
419,799063482566066176,2016-11-17 01:35:54+00:00,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,,,,,1.1,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,two images,Norfolk_terrier,0.334436,2863,9058,3200898
420,798933969379225600,2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,,,,,1.2,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,one image,Siberian_husky,0.703224,5203,14712,3200898
421,798925684722855936,2016-11-16 16:28:21+00:00,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,,,,,1.1,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,one image,West_Highland_white_terrier,0.539463,1663,8246,3200898
422,798209839306514432,2016-11-14 17:03:50+00:00,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,,,,,1.3,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,one image,Pekinese,0.524583,2954,11548,3200900
423,797971864723324932,2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,None,,,pupper,,1.2,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,one image,American_Staffordshire_terrier,0.489845,3652,13018,3200900
424,797545162159308800,2016-11-12 21:02:38+00:00,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,,,,,1.2,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,one image,Pembroke,0.954089,5656,16198,3200900
425,797236660651966464,2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,,,,,1.2,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,two images,collie,0.767005,7726,22328,3200900
426,796865951799083009,2016-11-11 00:03:42+00:00,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,,,,,1.2,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,one image,Cardigan,0.8391290000000001,2198,8564,3200900
427,796759840936919040,2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,,,,,1.1,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,one image,American_Staffordshire_terrier,0.463996,3562,13256,3200900
428,796484825502875648,2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,None,doggo,,,,1.2,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,one image,cocker_spaniel,0.116924,2042,8472,3200900
429,796387464403357696,2016-11-09 16:22:22+00:00,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,,,,,1.2,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,one image,Pekinese,0.461164,4861,12334,3200900
430,796116448414461957,2016-11-08 22:25:27+00:00,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,None,,,,,1.1,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,one image,Cardigan,0.700182,2813,10139,3200900
431,796080075804475393,2016-11-08 20:00:55+00:00,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,,,,,1.2,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,one image,chow,0.973846,2703,9469,3200900
432,796031486298386433,2016-11-08 16:47:50+00:00,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,,,,,1.3,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,one image,golden_retriever,0.893775,4284,12071,3200900
433,795464331001561088,2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,None,doggo,,,,1.3,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,one image,golden_retriever,0.193082,27728,55683,3200900
434,795400264262053889,2016-11-06 22:59:35+00:00,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,,,,,1.2,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,two images,golden_retriever,0.925494,3323,11270,3200900
435,794926597468000259,2016-11-05 15:37:24+00:00,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,,,,,1.2,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,one image,toy_poodle,0.0376618,2697,11492,3200900
436,794332329137291264,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,,,,,1.2,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,one image,Samoyed,0.988307,3088,10686,3200900
